"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","27200","3300","3300","3300","3300","3300","3300","10","61","6.6","40","-200","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","27300","0","0","0","2915","2915","2798.55","0","0","0","80","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","27400","3276.2","3276.5","2782.25","2805.6","2782.25","2805.6","39","237.13","23.41","580","-20","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","27500","3016.55","3071.45","2667.1","2732.6","2695.85","2732.6","799","4856.26","461.76","3740","-11460","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","27600","0","0","0","2800","2800","2498.6","0","0","0","60","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","27700","2800","2800","2500.4","2500.4","2500.4","2500.4","5","30.43","2.73","80","-100","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","27800","2759.2","2759.2","2380.55","2384.65","2386.75","2384.65","12","72.59","5.87","640","-40","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","27900","2610.35","2653.8","2365.95","2368.45","2365.95","2368.45","5","30.39","2.49","660","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","28000","2596.35","2596.35","2158.95","2225.1","2194.85","2225.1","634","3856.4","306","25580","200","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","28100","0","0","0","1395","1395","1998.7","0","0","0","20","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","28200","2359.9","2359.9","2358.3","2358.3","2358.3","2358.3","2","12.22",".94","40","-40","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","28300","2324","2324","1971.5","1971.5","1971.5","1971.5","2","12.18",".86","520","-20","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","28400","2178.6","2276.1","1809.25","1809.25","1809.25","1809.25","22","134.22","9.26","400","-260","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","28500","2052","2056.35","1650","1698.5","1703.45","1698.5","149","901.22","51.92","8140","-1080","30093.3"
